codi_lloc;Wildfire;taxó;abun_long_1L;Time
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon gr. dipterum;0.0322;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Cloeon schoenemundi;0.095;3
POND_D;NB;Corixa panzeri;0.0018;3
POND_D;NB;Corixa panzeri;0.0018;3
POND_D;NB;Corixa panzeri;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara lateralis;0.0018;3
POND_D;NB;Sigara dorsalis;0.0018;3
POND_D;NB;Sigara dorsalis;0.0018;3
POND_D;NB;Sigara dorsalis;0.0018;3
POND_D;NB;Sigara dorsalis;0.0018;3
POND_D;NB;Sigara limitata;0.0018;3
POND_D;NB;Hesperocorixa moesta;0.0018;3
POND_D;NB;Hesperocorixa moesta;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;3
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Plea minutissima;0.0018;4
POND_D;NB;Laccophilus minutus;0.0018;4
POND_D;NB;Laccohilus variegatus;0.0018;4
POND_D;NB;Laccohilus variegatus;0.0018;4
POND_D;NB;Laccohilus variegatus;0.0018;4
POND_D;NB;Laccohilus variegatus;0.0018;4
POND_D;NB;Laccohilus variegatus;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Rhantus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Agabus sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Ilybius sp.;0.0018;4
POND_D;NB;Paratanytarsus sp.;0.036902257;4
POND_D;NB;Paratanytarsus sp.;0.036902257;4
POND_D;NB;Paratanytarsus sp.;0.036902257;4
POND_D;NB;Glyptotendipes sp.;0.04472115;4
POND_D;NB;Chironomus sp.;0.04472115;4
POND_D;NB;Endochironomus sp.;0.04472115;4
POND_D;NB;Endochironomus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Endochironomus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Endochironomus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Endochironomus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.04472115;4
POND_D;NB;Paratanytarsus sp.;0.008549632;4
POND_D;NB;Paratanytarsus grimmii;0.001753771;4
POND_D;NB;Paratanytarsus grimmii;0.001753771;4
POND_D;NB;Paratanytarsus grimmii;0.001753771;4
POND_D;NB;Paratanytarsus grimmii;0.001753771;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Cricotopus sp.;0.036902257;4
POND_D;NB;Cricotopus sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Cricotopus sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Cricotopus sp.;0.036902257;4
POND_D;NB;Cricotopus sp.;0.036902257;4
POND_D;NB;Limnophyes sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) sp.;0.036902257;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Cricotopus sylvestris;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Psectrocladius (A.) obvious;0.001753771;4
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;4
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Macropelopia sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Procladius sp.;0.008549632;1
POND_D;NB;Macropelopia sp.;0.008549632;1
POND_D;NB;Procladius choreus;0.001753771;1
POND_D;NB;Procladius choreus;0.001753771;1
POND_D;NB;Hydrochus angustatus;0.001753771;1
POND_D;NB;Helochares lividus;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Stilobezzia sp.;0.0018;1
POND_D;NB;Stilobezzia sp.;0.0018;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Chaoborus flavicans;0.0232;1
POND_D;NB;Hydrellia sp.;0.0018;1
POND_D;NB;Hydrellia sp.;0.0018;1
POND_D;NB;Tabanus sp.;0.0018;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Tubificidae indet. sense sedes capil·lars;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Tubificidae indet. sense sedes capil·lars;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Tubificidae indet. sense sedes capil·lars;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Tubificidae indet. sense sedes capil·lars;0.0561;1
POND_D;NB;Tubificidae indet. sense sedes capil·lars;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Stylaria lacustris;0.0561;1
POND_D;NB;Naididae indet.;0.0561;1
POND_D;NB;Helobdella stagnalis;0.0561;1
POND_D;NB;Piona sp.2;0.056120659;1
POND_D;NB;Pionidae indet.;0.056120659;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Baetidae indet.;0.0561;1
POND_D;NB;Corixidae indet.;0.0561;1
POND_D;NB;Endochironomus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Zavreliella sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
POND_D;NB;Paratanytarsus sp.;0.137963288;1
